사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6477113,2018091,1168010400,11680003  ,서울특별시 강남구3,서울특별시 강남구 청담동(영동대교남단삼거리도 부근),3,6,0,0,6,0,127.0521905,37.52466577,"{""type"":""Polygon"",""coordinates"":[[[127.05398709,37.52466577],[127.05395257,37.52438778],[127.05385033,37.52412048],[127.0536843,37.52387413],[127.05346087,37.52365821],[127.05318861,37.523481],[127.052878,37.52334933],[127.05254096,37.52326824],[127.05219046,37.52324086],[127.05183995,37.52326824],[127.05150292,37.52334933],[127.0511923,37.523481],[127.05092005,37.52365821],[127.05069661,37.52387413],[127.05053059,37.52412048],[127.05042835,37.52438778],[127.05039383,37.52466577],[127.05042835,37.52494375],[127.05053059,37.52521105],[127.05069661,37.52545739],[127.05092005,37.52567331],[127.0511923,37.52585051],[127.05150292,37.52598218],[127.05183995,37.52606327],[127.05219046,37.52609064],[127.05254096,37.52606327],[127.052878,37.52598218],[127.05318861,37.52585051],[127.05346087,37.52567331],[127.0536843,37.52545739],[127.05385033,37.52521105],[127.05395257,37.52494375],[127.05398709,37.52466577]]]}"
6477262,2018091,1168010800,11680004  ,서울특별시 강남구4,서울특별시 강남구 논현동(청담사거리 부근),3,3,0,0,3,0,127.0473716,37.52429587,"{""type"":""Polygon"",""coordinates"":[[[127.04916823,37.52429587],[127.04913371,37.52401788],[127.04903147,37.52375058],[127.04886544,37.52350423],[127.04864201,37.5232883],[127.04836975,37.5231111],[127.04805914,37.52297942],[127.0477221,37.52289833],[127.0473716,37.52287095],[127.04702109,37.52289833],[127.04668406,37.52297942],[127.04637344,37.5231111],[127.04610119,37.5232883],[127.04587775,37.52350423],[127.04571173,37.52375058],[127.04560949,37.52401788],[127.04557497,37.52429587],[127.04560949,37.52457385],[127.04571173,37.52484115],[127.04587775,37.52508749],[127.04610119,37.52530342],[127.04637344,37.52548062],[127.04668406,37.52561229],[127.04702109,37.52569337],[127.0473716,37.52572075],[127.0477221,37.52569337],[127.04805914,37.52561229],[127.04836975,37.52548062],[127.04864201,37.52530342],[127.04886544,37.52508749],[127.04903147,37.52484115],[127.04913371,37.52457385],[127.04916823,37.52429587]]]}"
6477199,2018091,1171010800,11710001  ,서울특별시 송파구1,서울특별시 송파구 문정동(숯내교서단 부근),3,4,0,1,3,0,127.1142768,37.47836561,"{""type"":""Polygon"",""coordinates"":[[[127.11607347,37.47836561],[127.11603895,37.47808746],[127.11593671,37.47781999],[127.11577069,37.47757349],[127.11554725,37.47735743],[127.115275,37.47718011],[127.11496438,37.47704836],[127.11462735,37.47696722],[127.11427684,37.47693982],[127.11392634,37.47696722],[127.1135893,37.47704836],[127.11327869,37.47718011],[127.11300643,37.47735743],[127.112783,37.47757349],[127.11261697,37.47781999],[127.11251474,37.47808746],[127.11248021,37.47836561],[127.11251474,37.47864377],[127.11261697,37.47891123],[127.112783,37.47915773],[127.11300643,37.47937378],[127.11327869,37.47955109],[127.1135893,37.47968285],[127.11392634,37.47976398],[127.11427684,37.47979137],[127.11462735,37.47976398],[127.11496438,37.47968285],[127.115275,37.47955109],[127.11554725,37.47937378],[127.11577069,37.47915773],[127.11593671,37.47891123],[127.11603895,37.47864377],[127.11607347,37.47836561]]]}"
6477220,2018091,2817010900,28170001  ,인천광역시 남구1,인천광역시 남구 문학동(삼성공인중개사 부근),3,6,0,3,3,0,126.6819235,37.43866157,"{""type"":""Polygon"",""coordinates"":[[[126.68372011,37.43866157],[126.68368559,37.43838326],[126.68358335,37.43811565],[126.68341732,37.43786902],[126.68319389,37.43765285],[126.68292163,37.43747544],[126.68261102,37.43734361],[126.68227399,37.43726243],[126.68192348,37.43723502],[126.68157297,37.43726243],[126.68123594,37.43734361],[126.68092533,37.43747544],[126.68065307,37.43765285],[126.68042964,37.43786902],[126.68026361,37.43811565],[126.68016137,37.43838326],[126.68012685,37.43866157],[126.68016137,37.43893987],[126.68026361,37.43920748],[126.68042964,37.4394541],[126.68065307,37.43967027],[126.68092533,37.43984768],[126.68123594,37.4399795],[126.68157297,37.44006068],[126.68192348,37.44008809],[126.68227399,37.44006068],[126.68261102,37.4399795],[126.68292163,37.43984768],[126.68319389,37.43967027],[126.68341732,37.4394541],[126.68358335,37.43920748],[126.68368559,37.43893987],[126.68372011,37.43866157]]]}"
6477435,2018091,2817010300,28170002  ,인천광역시 남구2,인천광역시 남구 학익동(인천향교유림회관 부근),3,5,0,2,3,0,126.6726552,37.43944844,"{""type"":""Polygon"",""coordinates"":[[[126.67445181,37.43944844],[126.67441728,37.43917014],[126.67431505,37.43890253],[126.67414902,37.4386559],[126.67392559,37.43843973],[126.67365333,37.43826232],[126.67334272,37.43813049],[126.67300568,37.43804932],[126.67265518,37.4380219],[126.67230467,37.43804932],[126.67196763,37.43813049],[126.67165702,37.43826232],[126.67138477,37.43843973],[126.67116133,37.4386559],[126.67099531,37.43890253],[126.67089307,37.43917014],[126.67085855,37.43944844],[126.67089307,37.43972674],[126.67099531,37.43999434],[126.67116133,37.44024096],[126.67138477,37.44045713],[126.67165702,37.44063453],[126.67196763,37.44076636],[126.67230467,37.44084753],[126.67265518,37.44087494],[126.67300568,37.44084753],[126.67334272,37.44076636],[126.67365333,37.44063453],[126.67392559,37.44045713],[126.67414902,37.44024096],[126.67431505,37.43999434],[126.67441728,37.43972674],[126.67445181,37.43944844]]]}"
6477461,2018091,2817010600,28170003  ,인천광역시 남구3,인천광역시 남구 주안동(주안4동우편취급소 부근),3,4,0,1,3,0,126.6847075,37.45825453,"{""type"":""Polygon"",""coordinates"":[[[126.68650417,37.45825453],[126.68646965,37.4579763],[126.68636741,37.45770876],[126.68620138,37.4574622],[126.68597795,37.45724608],[126.6857057,37.45706871],[126.68539508,37.45693692],[126.68505805,37.45685576],[126.68470754,37.45682836],[126.68435704,37.45685576],[126.68402,37.45693692],[126.68370939,37.45706871],[126.68343713,37.45724608],[126.6832137,37.4574622],[126.68304767,37.45770876],[126.68294543,37.4579763],[126.68291091,37.45825453],[126.68294543,37.45853276],[126.68304767,37.4588003],[126.6832137,37.45904686],[126.68343713,37.45926297],[126.68370939,37.45944033],[126.68402,37.45957212],[126.68435704,37.45965328],[126.68470754,37.45968068],[126.68505805,37.45965328],[126.68539508,37.45957212],[126.6857057,37.45944033],[126.68597795,37.45926297],[126.68620138,37.45904686],[126.68636741,37.4588003],[126.68646965,37.45853276],[126.68650417,37.45825453]]]}"
6477236,2018091,2823710300,28237001  ,인천광역시 부평구1,인천광역시 부평구 산곡동(신촌사거리 부근),3,11,0,6,3,2,126.7082406,37.48741092,"{""type"":""Polygon"",""coordinates"":[[[126.71003726,37.48741092],[126.71000274,37.4871328],[126.7099005,37.48686537],[126.70973448,37.4866189],[126.70951104,37.48640286],[126.70923879,37.48622557],[126.70892817,37.48609383],[126.70859114,37.4860127],[126.70824063,37.48598531],[126.70789013,37.4860127],[126.70755309,37.48609383],[126.70724248,37.48622557],[126.70697022,37.48640286],[126.70674679,37.4866189],[126.70658076,37.48686537],[126.70647853,37.4871328],[126.706444,37.48741092],[126.70647853,37.48768904],[126.70658076,37.48795648],[126.70674679,37.48820294],[126.70697022,37.48841897],[126.70724248,37.48859626],[126.70755309,37.488728],[126.70789013,37.48880912],[126.70824063,37.48883651],[126.70859114,37.48880912],[126.70892817,37.488728],[126.70923879,37.48859626],[126.70951104,37.48841897],[126.70973448,37.48820294],[126.7099005,37.48795648],[126.71000274,37.48768904],[126.71003726,37.48741092]]]}"
6477106,2018091,2823710200,28237002  ,인천광역시 부평구2,인천광역시 부평구 십정동(열우물사거리 부근),3,5,0,3,2,0,126.6930333,37.47735717,"{""type"":""Polygon"",""coordinates"":[[[126.6948299,37.47735717],[126.69479538,37.47707901],[126.69469314,37.47681154],[126.69452712,37.47656503],[126.69430368,37.47634897],[126.69403143,37.47617165],[126.69372081,37.47603989],[126.69338378,37.47595875],[126.69303327,37.47593136],[126.69268277,37.47595875],[126.69234573,37.47603989],[126.69203512,37.47617165],[126.69176286,37.47634897],[126.69153943,37.47656503],[126.6913734,37.47681154],[126.69127116,37.47707901],[126.69123664,37.47735717],[126.69127116,37.47763532],[126.6913734,37.47790279],[126.69153943,37.47814929],[126.69176286,37.47836535],[126.69203512,37.47854266],[126.69234573,37.47867442],[126.69268277,37.47875555],[126.69303327,37.47878295],[126.69338378,37.47875555],[126.69372081,37.47867442],[126.69403143,37.47854266],[126.69430368,37.47836535],[126.69452712,37.47814929],[126.69469314,37.47790279],[126.69479538,37.47763532],[126.6948299,37.47735717]]]}"
6477436,2018091,2823710200,28237003  ,인천광역시 부평구3,인천광역시 부평구 십정동(스텐레스파이프 부근),3,3,0,2,1,0,126.7050673,37.46767799,"{""type"":""Polygon"",""coordinates"":[[[126.70686389,37.46767799],[126.70682936,37.46739979],[126.70672713,37.46713229],[126.7065611,37.46688575],[126.70633766,37.46666966],[126.70606541,37.46649232],[126.7057548,37.46636054],[126.70541776,37.4662794],[126.70506725,37.466252],[126.70471675,37.4662794],[126.70437971,37.46636054],[126.7040691,37.46649232],[126.70379685,37.46666966],[126.70357341,37.46688575],[126.70340738,37.46713229],[126.70330515,37.46739979],[126.70327062,37.46767799],[126.70330515,37.46795618],[126.70340738,37.46822369],[126.70357341,37.46847022],[126.70379685,37.4686863],[126.7040691,37.46886364],[126.70437971,37.46899541],[126.70471675,37.46907656],[126.70506725,37.46910396],[126.70541776,37.46907656],[126.7057548,37.46899541],[126.70606541,37.46886364],[126.70633766,37.4686863],[126.7065611,37.46847022],[126.70672713,37.46822369],[126.70682936,37.46795618],[126.70686389,37.46767799]]]}"
6477172,2018091,2823710400,28237004  ,인천광역시 부평구4,인천광역시 부평구 청천동(영아다방사거리 부근),3,10,0,1,9,0,126.7056863,37.51284773,"{""type"":""Polygon"",""coordinates"":[[[126.70748296,37.51284773],[126.70744844,37.51256971],[126.7073462,37.51230236],[126.70718017,37.51205598],[126.70695674,37.51184002],[126.70668448,37.51166278],[126.70637387,37.51153108],[126.70603684,37.51144999],[126.70568633,37.5114226],[126.70533582,37.51144999],[126.70499879,37.51153108],[126.70468818,37.51166278],[126.70441592,37.51184002],[126.70419249,37.51205598],[126.70402646,37.51230236],[126.70392422,37.51256971],[126.7038897,37.51284773],[126.70392422,37.51312576],[126.70402646,37.5133931],[126.70419249,37.51363948],[126.70441592,37.51385544],[126.70468818,37.51403267],[126.70499879,37.51416436],[126.70533582,37.51424545],[126.70568633,37.51427284],[126.70603684,37.51424545],[126.70637387,37.51416436],[126.70668448,37.51403267],[126.70695674,37.51385544],[126.70718017,37.51363948],[126.7073462,37.5133931],[126.70744844,37.51312576],[126.70748296,37.51284773]]]}"
6477438,2018091,2911012200,29110001  ,광주광역시 동구1,광주광역시 동구 학동(남광교종점 부근),5,12,0,0,12,0,126.9218925,35.13848243,"{""type"":""Polygon"",""coordinates"":[[[126.92368917,35.13848243],[126.92365465,35.13819579],[126.92355241,35.13792018],[126.92338638,35.13766617],[126.92316295,35.13744352],[126.92289069,35.13726081],[126.92258008,35.13712503],[126.92224304,35.13704142],[126.92189254,35.13701319],[126.92154203,35.13704142],[126.921205,35.13712503],[126.92089438,35.13726081],[126.92062213,35.13744352],[126.92039869,35.13766617],[126.92023267,35.13792018],[126.92013043,35.13819579],[126.92009591,35.13848243],[126.92013043,35.13876906],[126.92023267,35.13904467],[126.92039869,35.13929868],[126.92062213,35.13952131],[126.92089438,35.13970403],[126.921205,35.1398398],[126.92154203,35.1399234],[126.92189254,35.13995163],[126.92224304,35.1399234],[126.92258008,35.1398398],[126.92289069,35.13970403],[126.92316295,35.13952131],[126.92338638,35.13929868],[126.92355241,35.13904467],[126.92365465,35.13876906],[126.92368917,35.13848243]]]}"
6477439,2018091,2914012000,29140001  ,광주광역시 서구1,광주광역시 서구 치평동(유덕교회 부근),7,20,0,0,20,0,126.8509824,35.16286268,"{""type"":""Polygon"",""coordinates"":[[[126.85277908,35.16286268],[126.85274455,35.16257614],[126.85264231,35.16230061],[126.85247629,35.16204667],[126.85225285,35.1618241],[126.8519806,35.16164143],[126.85166999,35.1615057],[126.85133295,35.16142212],[126.85098244,35.16139389],[126.85063194,35.16142212],[126.8502949,35.1615057],[126.84998429,35.16164143],[126.84971204,35.1618241],[126.8494886,35.16204667],[126.84932257,35.16230061],[126.84922034,35.16257614],[126.84918581,35.16286268],[126.84922034,35.16314923],[126.84932257,35.16342476],[126.8494886,35.16367869],[126.84971204,35.16390126],[126.84998429,35.16408392],[126.8502949,35.16421965],[126.85063194,35.16430323],[126.85098244,35.16433145],[126.85133295,35.16430323],[126.85166999,35.16421965],[126.8519806,35.16408392],[126.85225285,35.16390126],[126.85247629,35.16367869],[126.85264231,35.16342476],[126.85274455,35.16314923],[126.85277908,35.16286268]]]}"
6477440,2018091,2914012000,29140002  ,광주광역시 서구2,광주광역시 서구 치평동(삼성화재주상무사옥 부근),5,8,0,0,8,0,126.8511314,35.15157644,"{""type"":""Polygon"",""coordinates"":[[[126.85292807,35.15157644],[126.85289354,35.15128986],[126.85279131,35.15101428],[126.85262528,35.15076031],[126.85240185,35.15053771],[126.85212959,35.15035502],[126.85181898,35.15021927],[126.85148194,35.15013567],[126.85113144,35.15010744],[126.85078093,35.15013567],[126.85044389,35.15021927],[126.85013328,35.15035502],[126.84986103,35.15053771],[126.84963759,35.15076031],[126.84947157,35.15101428],[126.84936933,35.15128986],[126.8493348,35.15157644],[126.84936933,35.15186302],[126.84947157,35.15213859],[126.84963759,35.15239256],[126.84986103,35.15261516],[126.85013328,35.15279785],[126.85044389,35.15293359],[126.85078093,35.15301718],[126.85113144,35.15304541],[126.85148194,35.15301718],[126.85181898,35.15293359],[126.85212959,35.15279785],[126.85240185,35.15261516],[126.85262528,35.15239256],[126.85279131,35.15213859],[126.85289354,35.15186302],[126.85292807,35.15157644]]]}"
6477441,2018091,2915510500,29155001  ,광주광역시 남구1,광주광역시 남구 백운동(백운교차로 부근),4,17,0,0,17,0,126.8992818,35.13471964,"{""type"":""Polygon"",""coordinates"":[[[126.90107846,35.13471964],[126.90104394,35.13443299],[126.9009417,35.13415736],[126.90077567,35.13390334],[126.90055224,35.13368069],[126.90027998,35.13349796],[126.89996937,35.13336218],[126.89963234,35.13327857],[126.89928183,35.13325034],[126.89893133,35.13327857],[126.89859429,35.13336218],[126.89828368,35.13349796],[126.89801142,35.13368069],[126.89778799,35.13390334],[126.89762196,35.13415736],[126.89751972,35.13443299],[126.8974852,35.13471964],[126.89751972,35.13500628],[126.89762196,35.13528191],[126.89778799,35.13553593],[126.89801142,35.13575857],[126.89828368,35.1359413],[126.89859429,35.13607707],[126.89893133,35.13616068],[126.89928183,35.13618891],[126.89963234,35.13616068],[126.89996937,35.13607707],[126.90027998,35.1359413],[126.90055224,35.13575857],[126.90077567,35.13553593],[126.9009417,35.13528191],[126.90104394,35.13500628],[126.90107846,35.13471964]]]}"
6477146,2018091,2917010900,29170001  ,광주광역시 북구1,광주광역시 북구 운암동(동운고가 부근),4,12,0,2,9,1,126.8846794,35.1722103,"{""type"":""Polygon"",""coordinates"":[[[126.886476,35.1722103],[126.88644147,35.17192378],[126.88633923,35.17164828],[126.88617321,35.17139438],[126.88594977,35.17117183],[126.88567752,35.17098918],[126.88536691,35.17085347],[126.88502987,35.17076989],[126.88467936,35.17074167],[126.88432886,35.17076989],[126.88399182,35.17085347],[126.88368121,35.17098918],[126.88340896,35.17117183],[126.88318552,35.17139438],[126.88301949,35.17164828],[126.88291726,35.17192378],[126.88288273,35.1722103],[126.88291726,35.17249681],[126.88301949,35.17277231],[126.88318552,35.17302621],[126.88340896,35.17324875],[126.88368121,35.17343139],[126.88399182,35.1735671],[126.88432886,35.17365067],[126.88467936,35.17367889],[126.88502987,35.17365067],[126.88536691,35.1735671],[126.88567752,35.17343139],[126.88594977,35.17324875],[126.88617321,35.17302621],[126.88633923,35.17277231],[126.88644147,35.17249681],[126.886476,35.1722103]]]}"
6477208,2018091,2917010600,29170002  ,광주광역시 북구2,광주광역시 북구 신안동(광고자재백화점(유한) 부근),3,5,0,4,1,0,126.8994928,35.17155336,"{""type"":""Polygon"",""coordinates"":[[[126.90128945,35.17155336],[126.90125493,35.17126684],[126.90115269,35.17099134],[126.90098666,35.17073743],[126.90076323,35.17051488],[126.90049097,35.17033223],[126.90018036,35.17019652],[126.89984332,35.17011294],[126.89949282,35.17008472],[126.89914231,35.17011294],[126.89880528,35.17019652],[126.89849466,35.17033223],[126.89822241,35.17051488],[126.89799898,35.17073743],[126.89783295,35.17099134],[126.89773071,35.17126684],[126.89769619,35.17155336],[126.89773071,35.17183987],[126.89783295,35.17211537],[126.89799898,35.17236928],[126.89822241,35.17259182],[126.89849466,35.17277446],[126.89880528,35.17291018],[126.89914231,35.17299375],[126.89949282,35.17302197],[126.89984332,35.17299375],[126.90018036,35.17291018],[126.90049097,35.17277446],[126.90076323,35.17259182],[126.90098666,35.17236928],[126.90115269,35.17211537],[126.90125493,35.17183987],[126.90128945,35.17155336]]]}"
6477143,2018091,2917012700,29170003  ,광주광역시 북구3,광주광역시 북구 일곡동(주두산식품광주공장 부근),3,6,0,1,5,0,126.8904699,35.2019226,"{""type"":""Polygon"",""coordinates"":[[[126.89226656,35.2019226],[126.89223203,35.20163619],[126.8921298,35.20136079],[126.89196377,35.20110698],[126.89174033,35.20088451],[126.89146808,35.20070193],[126.89115747,35.20056627],[126.89082043,35.20048272],[126.89046992,35.20045452],[126.89011942,35.20048272],[126.88978238,35.20056627],[126.88947177,35.20070193],[126.88919952,35.20088451],[126.88897608,35.20110698],[126.88881005,35.20136079],[126.88870782,35.20163619],[126.88867329,35.2019226],[126.88870782,35.20220901],[126.88881005,35.20248441],[126.88897608,35.20273821],[126.88919952,35.20296068],[126.88947177,35.20314325],[126.88978238,35.20327891],[126.89011942,35.20336245],[126.89046992,35.20339066],[126.89082043,35.20336245],[126.89115747,35.20327891],[126.89146808,35.20314325],[126.89174033,35.20296068],[126.89196377,35.20273821],[126.8921298,35.20248441],[126.89223203,35.20220901],[126.89226656,35.2019226]]]}"
6477192,2018091,2917011200,29170004  ,광주광역시 북구4,광주광역시 북구 문흥동(광신여객 부근),3,8,0,0,8,0,126.9278032,35.19034661,"{""type"":""Polygon"",""coordinates"":[[[126.92959978,35.19034661],[126.92956526,35.19006016],[126.92946302,35.18978472],[126.929297,35.18953087],[126.92907356,35.18930837],[126.92880131,35.18912577],[126.92849069,35.18899008],[126.92815366,35.18890653],[126.92780315,35.18887831],[126.92745265,35.18890653],[126.92711561,35.18899008],[126.926805,35.18912577],[126.92653274,35.18930837],[126.92630931,35.18953087],[126.92614328,35.18978472],[126.92604104,35.19006016],[126.92600652,35.19034661],[126.92604104,35.19063306],[126.92614328,35.19090849],[126.92630931,35.19116234],[126.92653274,35.19138484],[126.926805,35.19156743],[126.92711561,35.19170311],[126.92745265,35.19178667],[126.92780315,35.19181488],[126.92815366,35.19178667],[126.92849069,35.19170311],[126.92880131,35.19156743],[126.92907356,35.19138484],[126.929297,35.19116234],[126.92946302,35.19090849],[126.92956526,35.19063306],[126.92959978,35.19034661]]]}"
6477224,2018091,2917012800,29170005  ,광주광역시 북구5,광주광역시 북구 양산동(LG냉방스토어 부근),3,7,0,0,7,0,126.873676,35.20296402,"{""type"":""Polygon"",""coordinates"":[[[126.87547265,35.20296402],[126.87543813,35.20267762],[126.87533589,35.20240222],[126.87516986,35.20214841],[126.87494643,35.20192594],[126.87467417,35.20174337],[126.87436356,35.2016077],[126.87402652,35.20152416],[126.87367602,35.20149595],[126.87332551,35.20152416],[126.87298848,35.2016077],[126.87267786,35.20174337],[126.87240561,35.20192594],[126.87218217,35.20214841],[126.87201615,35.20240222],[126.87191391,35.20267762],[126.87187939,35.20296402],[126.87191391,35.20325042],[126.87201615,35.20352582],[126.87218217,35.20377962],[126.87240561,35.20400208],[126.87267786,35.20418465],[126.87298848,35.20432031],[126.87332551,35.20440385],[126.87367602,35.20443206],[126.87402652,35.20440385],[126.87436356,35.20432031],[126.87467417,35.20418465],[126.87494643,35.20400208],[126.87516986,35.20377962],[126.87533589,35.20352582],[126.87543813,35.20325042],[126.87547265,35.20296402]]]}"
6477183,2018091,2917010500,29170006  ,광주광역시 북구6,광주광역시 북구 임동(광천1교종점 부근),3,5,0,0,5,0,126.8893677,35.16130449,"{""type"":""Polygon"",""coordinates"":[[[126.89116429,35.16130449],[126.89112977,35.16101794],[126.89102753,35.1607424],[126.8908615,35.16048846],[126.89063807,35.16026588],[126.89036581,35.16008321],[126.8900552,35.15994748],[126.88971816,35.15986389],[126.88936766,35.15983567],[126.88901715,35.15986389],[126.88868012,35.15994748],[126.8883695,35.16008321],[126.88809725,35.16026588],[126.88787381,35.16048846],[126.88770779,35.1607424],[126.88760555,35.16101794],[126.88757103,35.16130449],[126.88760555,35.16159104],[126.88770779,35.16186658],[126.88787381,35.16212051],[126.88809725,35.16234309],[126.8883695,35.16252575],[126.88868012,35.16266148],[126.88901715,35.16274506],[126.88936766,35.16277328],[126.88971816,35.16274506],[126.8900552,35.16266148],[126.89036581,35.16252575],[126.89063807,35.16234309],[126.8908615,35.16212051],[126.89102753,35.16186658],[126.89112977,35.16159104],[126.89116429,35.16130449]]]}"
6477160,2018091,2920011500,29200001  ,광주광역시 광산구1,광주광역시 광산구 월계동(비아육교시점 부근),5,10,0,0,10,0,126.8274809,35.21634082,"{""type"":""Polygon"",""coordinates"":[[[126.82927749,35.21634082],[126.82924297,35.21605447],[126.82914073,35.21577911],[126.82897471,35.21552535],[126.82875127,35.21530292],[126.82847902,35.21512037],[126.8281684,35.21498473],[126.82783137,35.2149012],[126.82748086,35.214873],[126.82713036,35.2149012],[126.82679332,35.21498473],[126.82648271,35.21512037],[126.82621045,35.21530292],[126.82598702,35.21552535],[126.82582099,35.21577911],[126.82571875,35.21605447],[126.82568423,35.21634082],[126.82571875,35.21662718],[126.82582099,35.21690253],[126.82598702,35.21715629],[126.82621045,35.21737872],[126.82648271,35.21756126],[126.82679332,35.21769689],[126.82713036,35.21778042],[126.82748086,35.21780862],[126.82783137,35.21778042],[126.8281684,35.21769689],[126.82847902,35.21756126],[126.82875127,35.21737872],[126.82897471,35.21715629],[126.82914073,35.21690253],[126.82924297,35.21662718],[126.82927749,35.21634082]]]}"
